# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-11-20 11:18:13 -05:00	(natwebsdas01)
#
# US Geological Survey groundwater levels
#
# Data for the following 1 site(s) are contained in this file
#    USGS 430429089230301 DN-07/09E/23-0005
# -----------------------------------------------------------------------------------
#
# The fields in this file include:
# ---------------------------------
# agency_cd     Agency code
# site_no       USGS site number
# site_tp_cd    Site type code
# lev_dt        Date level measured
# lev_tm        Time level measured
# lev_tz_cd     Time datum
# lev_va        Water-level value in feet below land surface
# sl_lev_va     Water-level value in feet above specific vertical datum
# sl_datum_cd   Referenced vertical datum
# lev_status_cd Status
# lev_agency_cd Measuring agency
#
# Referenced agency codes (lev_agency_cd) included in this output
#
#     ""         Not Determined
#     USGS       U.S. Geological Survey
#     WI001      Wisconsin Department of Natural Resources
#     WI013      Wisconsin Department of Administration
#
# Referenced site type codes (site_tp_cd) included in this output
#
#     GW         Well
#
# Referenced water-level site status codes (lev_status_cd) included in this output
#
#     ""         The reported water-level measurement represents a static level
#
#
agency_cd	site_no	site_tp_cd	lev_dt	lev_tm	lev_tz_cd	lev_va	sl_lev_va	sl_datum_cd	lev_status_cd	lev_agency_cd
USGS	430429089230301	GW	1977-09-15		UTC	99.01				
USGS	430429089230301	GW	1977-10-18		UTC	97.67				
USGS	430429089230301	GW	1977-11-15		UTC	97.48				
USGS	430429089230301	GW	1977-12-15		UTC	96.32				
USGS	430429089230301	GW	1978-01-13		UTC	95.15				
USGS	430429089230301	GW	1978-02-09		UTC	97.11				
USGS	430429089230301	GW	1978-03-09		UTC	98.67				
USGS	430429089230301	GW	1978-04-17		UTC	99.18				
USGS	430429089230301	GW	1978-05-16		UTC	95.45				
USGS	430429089230301	GW	1978-06-15		UTC	98.62				
USGS	430429089230301	GW	1978-07-19		UTC	102.22				
USGS	430429089230301	GW	1978-08-16		UTC	103.65				
USGS	430429089230301	GW	1978-09-14		UTC	106.11				
USGS	430429089230301	GW	1978-10-18		UTC	97.10				
USGS	430429089230301	GW	1978-11-15		UTC	99.15				
USGS	430429089230301	GW	1978-12-13		UTC	97.99				
USGS	430429089230301	GW	1979-01-25		UTC	91.32				
USGS	430429089230301	GW	1979-02-16		UTC	98.85				
USGS	430429089230301	GW	1979-03-21		UTC	99.54				
USGS	430429089230301	GW	1979-04-18		UTC	95.38				
USGS	430429089230301	GW	1979-05-23		UTC	95.89				
USGS	430429089230301	GW	1979-06-27		UTC	104.65				
USGS	430429089230301	GW	1979-07-18		UTC	104.44				
USGS	430429089230301	GW	1979-08-16		UTC	101.37				
USGS	430429089230301	GW	1979-09-19		UTC	109.61				
USGS	430429089230301	GW	1979-10-29		UTC	95.13				
USGS	430429089230301	GW	1979-11-28		UTC	97.00				
USGS	430429089230301	GW	1979-12-26		UTC	100.11				
USGS	430429089230301	GW	1980-01-23		UTC	110.30				
USGS	430429089230301	GW	1980-02-25		UTC	106.01				
USGS	430429089230301	GW	1980-03-24		UTC	104.79				
USGS	430429089230301	GW	1980-04-29		UTC	109.53				
USGS	430429089230301	GW	1980-05-30		UTC	108.55				
USGS	430429089230301	GW	1980-06-24		UTC	119.58				
USGS	430429089230301	GW	1980-07-30		UTC	120.27				
USGS	430429089230301	GW	1980-08-18		UTC	109.76				
USGS	430429089230301	GW	1980-09-25		UTC	114.24				
USGS	430429089230301	GW	1980-10-23		UTC	116.62				
USGS	430429089230301	GW	1980-11-24		UTC	112.55				
USGS	430429089230301	GW	1980-12-16		UTC	114.38				
USGS	430429089230301	GW	1981-01-07		UTC	102.18				
USGS	430429089230301	GW	1981-02-24		UTC	114.38				
USGS	430429089230301	GW	1981-03-18		UTC	107.86				
USGS	430429089230301	GW	1981-04-23		UTC	105.40				
USGS	430429089230301	GW	1981-05-27		UTC	108.98				
USGS	430429089230301	GW	1981-06-24		UTC	108.52				
USGS	430429089230301	GW	1981-07-28		UTC	108.34				
USGS	430429089230301	GW	1981-08-12		UTC	108.68				
USGS	430429089230301	GW	1981-09-16		UTC	109.64				
USGS	430429089230301	GW	1981-10-30		UTC	108.82				
USGS	430429089230301	GW	1981-11-30		UTC	106.98				
USGS	430429089230301	GW	1981-12-07		UTC	108.40				
USGS	430429089230301	GW	1981-12-14		UTC	106.88				
USGS	430429089230301	GW	1981-12-23		UTC	108.94				
USGS	430429089230301	GW	1981-12-28		UTC	107.56				
USGS	430429089230301	GW	1982-01-06		UTC	114.00				
USGS	430429089230301	GW	1982-01-12		UTC	117.98				
USGS	430429089230301	GW	1982-01-19		UTC	112.55				
USGS	430429089230301	GW	1982-01-25		UTC	115.80				
USGS	430429089230301	GW	1982-02-02		UTC	106.88				
USGS	430429089230301	GW	1982-02-08		UTC	111.25				
USGS	430429089230301	GW	1982-02-15		UTC	104.20				
USGS	430429089230301	GW	1982-02-22		UTC	114.90				
USGS	430429089230301	GW	1982-03-01		UTC	109.30				
USGS	430429089230301	GW	1982-03-08		UTC	113.45				
USGS	430429089230301	GW	1982-03-15		UTC	114.80				
USGS	430429089230301	GW	1982-03-22		UTC	116.15				
USGS	430429089230301	GW	1982-03-29		UTC	107.80				
USGS	430429089230301	GW	1982-04-05		UTC	109.50				
USGS	430429089230301	GW	1982-04-12		UTC	108.80				
USGS	430429089230301	GW	1982-04-20		UTC	104.40				
USGS	430429089230301	GW	1982-04-26		UTC	111.60				
USGS	430429089230301	GW	1982-05-03		UTC	107.90				
USGS	430429089230301	GW	1982-05-17		UTC	111.08				
USGS	430429089230301	GW	1982-05-24		UTC	87.60				
USGS	430429089230301	GW	1982-06-01		UTC	87.79				
USGS	430429089230301	GW	1982-06-10		UTC	89.98				
USGS	430429089230301	GW	1982-06-15		UTC	89.20				
USGS	430429089230301	GW	1982-06-21		UTC	89.10				
USGS	430429089230301	GW	1982-06-28		UTC	90.95				
USGS	430429089230301	GW	1982-07-06		UTC	90.35				
USGS	430429089230301	GW	1982-07-12		UTC	89.35				
USGS	430429089230301	GW	1982-07-22		UTC	96.85				
USGS	430429089230301	GW	1982-07-26		UTC	91.90				
USGS	430429089230301	GW	1982-08-02		UTC	96.75				
USGS	430429089230301	GW	1982-08-09		UTC	90.65				
USGS	430429089230301	GW	1982-08-16		UTC	91.40				
USGS	430429089230301	GW	1982-08-23		UTC	95.00				
USGS	430429089230301	GW	1982-08-30		UTC	91.95				
USGS	430429089230301	GW	1982-09-11		UTC	93.40				
USGS	430429089230301	GW	1982-09-14		UTC	95.70				
USGS	430429089230301	GW	1982-09-20		UTC	93.35				
USGS	430429089230301	GW	1982-09-27		UTC	94.00				
USGS	430429089230301	GW	1982-10-04		UTC	92.00				
USGS	430429089230301	GW	1982-10-11		UTC	94.10				
USGS	430429089230301	GW	1982-10-18		UTC	92.40				
USGS	430429089230301	GW	1982-10-25		UTC	90.50				
USGS	430429089230301	GW	1982-11-01		UTC	90.75				
USGS	430429089230301	GW	1982-11-08		UTC	93.55				
USGS	430429089230301	GW	1982-11-15		UTC	92.80				
USGS	430429089230301	GW	1982-11-22		UTC	92.60				
USGS	430429089230301	GW	1982-11-29		UTC	91.40				
USGS	430429089230301	GW	1982-12-06		UTC	90.80				
USGS	430429089230301	GW	1982-12-13		UTC	91.00				
USGS	430429089230301	GW	1982-12-20		UTC	90.85				
USGS	430429089230301	GW	1982-12-27		UTC	87.90				
USGS	430429089230301	GW	1982-12-30		UTC	92.32				
USGS	430429089230301	GW	1983-01-03		UTC	89.85				
USGS	430429089230301	GW	1983-01-10		UTC	91.25				
USGS	430429089230301	GW	1983-01-17		UTC	97.40				
USGS	430429089230301	GW	1983-01-24		UTC	91.25				
USGS	430429089230301	GW	1983-01-31		UTC	91.10				
USGS	430429089230301	GW	1983-02-07		UTC	95.90				
USGS	430429089230301	GW	1983-02-14		UTC	91.30				
USGS	430429089230301	GW	1983-02-21		UTC	90.85				
USGS	430429089230301	GW	1983-02-28		UTC	91.25				
USGS	430429089230301	GW	1983-03-07		UTC	94.25				
USGS	430429089230301	GW	1983-03-14		UTC	93.00				
USGS	430429089230301	GW	1983-03-21		UTC	93.15				
USGS	430429089230301	GW	1983-03-28		UTC	92.15				
USGS	430429089230301	GW	1983-04-05		UTC	92.95				
USGS	430429089230301	GW	1983-04-11		UTC	90.35				
USGS	430429089230301	GW	1983-04-18		UTC	92.05				
USGS	430429089230301	GW	1983-04-25		UTC	93.60				
USGS	430429089230301	GW	1983-05-02		UTC	94.20				
USGS	430429089230301	GW	1983-05-09		UTC	92.25				
USGS	430429089230301	GW	1983-05-16		UTC	92.70				
USGS	430429089230301	GW	1983-05-23		UTC	90.20				
USGS	430429089230301	GW	1983-05-31		UTC	88.70				
USGS	430429089230301	GW	1983-06-06		UTC	90.95				
USGS	430429089230301	GW	1983-06-13		UTC	92.00				
USGS	430429089230301	GW	1983-06-20		UTC	97.00				
USGS	430429089230301	GW	1983-06-27		UTC	98.35				
USGS	430429089230301	GW	1983-07-05		UTC	96.50				
USGS	430429089230301	GW	1983-07-11		UTC	99.80				
USGS	430429089230301	GW	1983-07-18		UTC	102.65				
USGS	430429089230301	GW	1983-07-25		UTC	105.20				
USGS	430429089230301	GW	1983-08-01		UTC	114.50				
USGS	430429089230301	GW	1983-08-08		UTC	101.80				
USGS	430429089230301	GW	1983-08-15		UTC	103.95				
USGS	430429089230301	GW	1983-08-22		UTC	111.00				
USGS	430429089230301	GW	1983-08-29		UTC	101.35				
USGS	430429089230301	GW	1983-09-06		UTC	103.05				
USGS	430429089230301	GW	1983-09-13		UTC	99.35				
USGS	430429089230301	GW	1983-09-19		UTC	98.40				
USGS	430429089230301	GW	1983-09-26		UTC	98.50				
USGS	430429089230301	GW	1983-10-03		UTC	99.30				
USGS	430429089230301	GW	1983-10-10		UTC	98.30				
USGS	430429089230301	GW	1983-10-17		UTC	101.20				
USGS	430429089230301	GW	1983-10-24		UTC	97.70				
USGS	430429089230301	GW	1983-10-31		UTC	98.90				
USGS	430429089230301	GW	1983-11-07		UTC	100.50				
USGS	430429089230301	GW	1983-11-14		UTC	98.95				
USGS	430429089230301	GW	1983-11-21		UTC	99.20				
USGS	430429089230301	GW	1983-11-28		UTC	100.30				
USGS	430429089230301	GW	1983-12-05		UTC	101.50				
USGS	430429089230301	GW	1983-12-12		UTC	101.50				
USGS	430429089230301	GW	1983-12-19		UTC	100.20				
USGS	430429089230301	GW	1983-12-27		UTC	91.75				
USGS	430429089230301	GW	1984-01-03		UTC	102.20				
USGS	430429089230301	GW	1984-01-09		UTC	92.40				
USGS	430429089230301	GW	1984-01-16		UTC	109.30				
USGS	430429089230301	GW	1984-01-23		UTC	109.70				
USGS	430429089230301	GW	1984-01-30		UTC	107.50				
USGS	430429089230301	GW	1984-02-06		UTC	105.40				
USGS	430429089230301	GW	1984-02-13		UTC	114.40				
USGS	430429089230301	GW	1984-02-17		UTC	105.70				
USGS	430429089230301	GW	1984-02-27		UTC	111.60				
USGS	430429089230301	GW	1984-03-05		UTC	116.65				
USGS	430429089230301	GW	1984-03-12		UTC	108.00				
USGS	430429089230301	GW	1984-03-19		UTC	105.00				
USGS	430429089230301	GW	1984-03-26		UTC	108.75				
USGS	430429089230301	GW	1984-04-02		UTC	115.05				
USGS	430429089230301	GW	1984-04-09		UTC	109.60				
USGS	430429089230301	GW	1984-04-16		UTC	107.70				
USGS	430429089230301	GW	1984-04-23		UTC	89.00				
USGS	430429089230301	GW	1984-04-30		UTC	92.10				
USGS	430429089230301	GW	1984-05-07		UTC	93.25				
USGS	430429089230301	GW	1984-05-14		UTC	94.30				
USGS	430429089230301	GW	1984-05-21		UTC	98.00				
USGS	430429089230301	GW	1984-05-29		UTC	94.00				
USGS	430429089230301	GW	1984-06-04		UTC	96.15				
USGS	430429089230301	GW	1984-06-11		UTC	94.70				
USGS	430429089230301	GW	1984-06-19		UTC	100.20				
USGS	430429089230301	GW	1984-06-25		UTC	100.60				
USGS	430429089230301	GW	1984-07-02		UTC	102.65				
USGS	430429089230301	GW	1984-07-09		UTC	99.50				
USGS	430429089230301	GW	1984-07-16		UTC	100.10				
USGS	430429089230301	GW	1984-07-23		UTC	102.10				
USGS	430429089230301	GW	1984-07-30		UTC	104.40				
USGS	430429089230301	GW	1984-08-06		UTC	108.40				
USGS	430429089230301	GW	1984-08-13		UTC	103.25				
USGS	430429089230301	GW	1984-08-20		UTC	104.70				
USGS	430429089230301	GW	1984-08-28		UTC	111.40				
USGS	430429089230301	GW	1984-09-04		UTC	105.90				
USGS	430429089230301	GW	1984-09-10		UTC	105.75				
USGS	430429089230301	GW	1984-09-17		UTC	106.50				
USGS	430429089230301	GW	1984-09-24		UTC	107.90				
USGS	430429089230301	GW	1984-10-01		UTC	106.20				
USGS	430429089230301	GW	1984-10-08		UTC	106.25				
USGS	430429089230301	GW	1984-10-15		UTC	108.30				
USGS	430429089230301	GW	1984-10-22		UTC	107.30				
USGS	430429089230301	GW	1984-10-29		UTC	108.20				
USGS	430429089230301	GW	1984-11-05		UTC	105.65				
USGS	430429089230301	GW	1984-11-12		UTC	95.10				
USGS	430429089230301	GW	1984-11-19		UTC	107.00				
USGS	430429089230301	GW	1984-11-26		UTC	107.85				
USGS	430429089230301	GW	1984-12-03		UTC	107.40				
USGS	430429089230301	GW	1984-12-10		UTC	106.50				
USGS	430429089230301	GW	1984-12-17		UTC	105.70				
USGS	430429089230301	GW	1984-12-26		UTC	102.60				
USGS	430429089230301	GW	1985-01-02		UTC	100.50				
USGS	430429089230301	GW	1985-01-07		UTC	103.50				
USGS	430429089230301	GW	1985-01-14		UTC	104.00				
USGS	430429089230301	GW	1985-01-21		UTC	105.10				
USGS	430429089230301	GW	1985-01-28		UTC	110.60				
USGS	430429089230301	GW	1985-02-04		UTC	107.00				
USGS	430429089230301	GW	1985-02-11		UTC	109.50				
USGS	430429089230301	GW	1985-02-18		UTC	104.50				
USGS	430429089230301	GW	1985-02-26		UTC	105.50				
USGS	430429089230301	GW	1985-03-04		UTC	106.10				
USGS	430429089230301	GW	1985-03-11		UTC	102.00				
USGS	430429089230301	GW	1985-03-18		UTC	103.10				
USGS	430429089230301	GW	1985-03-25		UTC	104.90				
USGS	430429089230301	GW	1985-04-01		UTC	100.20				
USGS	430429089230301	GW	1985-04-08		UTC	101.00				
USGS	430429089230301	GW	1985-04-15		UTC	102.70				
USGS	430429089230301	GW	1985-04-22		UTC	106.20				
USGS	430429089230301	GW	1985-04-29		UTC	105.00				
USGS	430429089230301	GW	1985-05-06		UTC	106.70				
USGS	430429089230301	GW	1985-05-13		UTC	105.10				
USGS	430429089230301	GW	1985-05-20		UTC	106.60				
USGS	430429089230301	GW	1985-05-28		UTC	93.60				
USGS	430429089230301	GW	1985-06-03		UTC	105.30				
USGS	430429089230301	GW	1985-06-10		UTC	108.00				
USGS	430429089230301	GW	1985-06-17		UTC	107.50				
USGS	430429089230301	GW	1985-06-24		UTC	107.50				
USGS	430429089230301	GW	1985-07-01		UTC	106.60				
USGS	430429089230301	GW	1985-07-08		UTC	103.40				
USGS	430429089230301	GW	1985-07-15		UTC	109.00				
USGS	430429089230301	GW	1985-07-22		UTC	111.50				
USGS	430429089230301	GW	1985-07-29		UTC	109.50				
USGS	430429089230301	GW	1985-08-05		UTC	106.30				
USGS	430429089230301	GW	1985-08-12		UTC	110.75				
USGS	430429089230301	GW	1985-08-19		UTC	115.05				
USGS	430429089230301	GW	1985-09-03		UTC	109.50				
USGS	430429089230301	GW	1985-09-09		UTC	110.05				
USGS	430429089230301	GW	1985-09-16		UTC	109.20				
USGS	430429089230301	GW	1985-09-23		UTC	110.20				
USGS	430429089230301	GW	1985-09-30		UTC	105.30				
USGS	430429089230301	GW	1985-10-07		UTC	108.50				
USGS	430429089230301	GW	1985-10-14		UTC	109.60				
USGS	430429089230301	GW	1985-10-21		UTC	108.20				
USGS	430429089230301	GW	1985-10-28		UTC	106.30				
USGS	430429089230301	GW	1985-11-06		UTC	120.50				
USGS	430429089230301	GW	1985-11-11		UTC	110.65				
USGS	430429089230301	GW	1985-11-18		UTC	107.40				
USGS	430429089230301	GW	1985-11-27		UTC	117.50				
USGS	430429089230301	GW	1985-12-02		UTC	101.80				
USGS	430429089230301	GW	1985-12-11		UTC	118.85				
USGS	430429089230301	GW	1985-12-16		UTC	111.80				
USGS	430429089230301	GW	1985-12-23		UTC	106.50				
USGS	430429089230301	GW	1986-01-06		UTC	105.00				
USGS	430429089230301	GW	1986-01-13		UTC	109.70				
USGS	430429089230301	GW	1986-01-21		UTC	109.20				
USGS	430429089230301	GW	1986-01-27		UTC	109.50				
USGS	430429089230301	GW	1986-02-03		UTC	107.00				
USGS	430429089230301	GW	1986-02-10		UTC	114.00				
USGS	430429089230301	GW	1986-02-17		UTC	106.50				
USGS	430429089230301	GW	1986-02-24		UTC	108.50				
USGS	430429089230301	GW	1986-03-03		UTC	109.50				
USGS	430429089230301	GW	1986-03-10		UTC	113.10				
USGS	430429089230301	GW	1986-03-17		UTC	107.50				
USGS	430429089230301	GW	1986-03-31		UTC	105.50				
USGS	430429089230301	GW	1986-04-07		UTC	107.75				
USGS	430429089230301	GW	1986-04-14		UTC	117.00				
USGS	430429089230301	GW	1986-04-21		UTC	105.80				
USGS	430429089230301	GW	1986-04-28		UTC	110.50				
USGS	430429089230301	GW	1986-05-05		UTC	110.80				
USGS	430429089230301	GW	1986-05-12		UTC	109.80				
USGS	430429089230301	GW	1986-05-19		UTC	112.30				
USGS	430429089230301	GW	1986-05-27		UTC	111.50				
USGS	430429089230301	GW	1986-06-02		UTC	108.50				
USGS	430429089230301	GW	1986-06-09		UTC	110.10				
USGS	430429089230301	GW	1986-06-16		UTC	106.60				
USGS	430429089230301	GW	1986-06-23		UTC	109.90				
USGS	430429089230301	GW	1986-06-30		UTC	113.20				
USGS	430429089230301	GW	1986-07-07		UTC	113.80				
USGS	430429089230301	GW	1986-07-14		UTC	114.85				
USGS	430429089230301	GW	1986-07-21		UTC	116.10				
USGS	430429089230301	GW	1986-07-28		UTC	114.00				
USGS	430429089230301	GW	1986-08-04		UTC	115.30				
USGS	430429089230301	GW	1986-08-11		UTC	109.90				
USGS	430429089230301	GW	1986-08-18		UTC	115.50				
USGS	430429089230301	GW	1986-08-25		UTC	118.30				
USGS	430429089230301	GW	1986-09-02		UTC	113.10				
USGS	430429089230301	GW	1986-09-08		UTC	110.20				
USGS	430429089230301	GW	1986-09-15		UTC	118.80				
USGS	430429089230301	GW	1986-09-22		UTC	111.30				
USGS	430429089230301	GW	1986-09-29		UTC	107.90				
USGS	430429089230301	GW	1986-10-06		UTC	114.70				
USGS	430429089230301	GW	1986-10-13		UTC	113.50				
USGS	430429089230301	GW	1986-10-20		UTC	113.95				
USGS	430429089230301	GW	1986-11-17		UTC	113.20				
USGS	430429089230301	GW	1986-11-24		UTC	114.60				
USGS	430429089230301	GW	1986-12-01		UTC	112.20				
USGS	430429089230301	GW	1986-12-08		UTC	110.50				
USGS	430429089230301	GW	1986-12-15		UTC	111.50				
USGS	430429089230301	GW	1986-12-22		UTC	100.50				
USGS	430429089230301	GW	1987-01-05		UTC	106.50				
USGS	430429089230301	GW	1987-01-12		UTC	105.30				
USGS	430429089230301	GW	1987-01-20		UTC	110.10				
USGS	430429089230301	GW	1987-01-26		UTC	108.80				
USGS	430429089230301	GW	1987-02-02		UTC	109.50				
USGS	430429089230301	GW	1987-02-09		UTC	108.50				
USGS	430429089230301	GW	1987-02-16		UTC	108.40				
USGS	430429089230301	GW	1987-02-23		UTC	107.50				
USGS	430429089230301	GW	1987-03-02		UTC	109.70				
USGS	430429089230301	GW	1987-03-09		UTC	106.50				
USGS	430429089230301	GW	1987-03-16		UTC	110.50				
USGS	430429089230301	GW	1987-03-23		UTC	106.70				
USGS	430429089230301	GW	1987-04-06		UTC	111.50				
USGS	430429089230301	GW	1987-04-14		UTC	114.50				
USGS	430429089230301	GW	1987-09-23		UTC	113.93				
USGS	430429089230301	GW	1987-10-05		UTC	114.62				
USGS	430429089230301	GW	1987-10-12		UTC	111.24				
USGS	430429089230301	GW	1987-10-19		UTC	109.37				
USGS	430429089230301	GW	1987-10-26		UTC	111.44				
USGS	430429089230301	GW	1987-11-02		UTC	106.07				
USGS	430429089230301	GW	1987-11-09		UTC	107.38				
USGS	430429089230301	GW	1987-11-16		UTC	104.31				
USGS	430429089230301	GW	1987-11-23		UTC	108.00				
USGS	430429089230301	GW	1987-11-30		UTC	105.45				
USGS	430429089230301	GW	1987-12-07		UTC	104.70				
USGS	430429089230301	GW	1987-12-14		UTC	104.68				
USGS	430429089230301	GW	1987-12-23		UTC	106.15				
USGS	430429089230301	GW	1988-01-01		UTC	105.79				
USGS	430429089230301	GW	1988-01-11		UTC	101.95				
USGS	430429089230301	GW	1988-01-19		UTC	107.19				
USGS	430429089230301	GW	1988-01-26		UTC	85.60				
USGS	430429089230301	GW	1988-02-01		UTC	85.70				
USGS	430429089230301	GW	1988-02-02		UTC	85.88				
USGS	430429089230301	GW	1988-02-08		UTC	85.75				
USGS	430429089230301	GW	1988-02-15		UTC	85.60				
USGS	430429089230301	GW	1988-02-22		UTC	85.45				
USGS	430429089230301	GW	1988-02-29		UTC	86.25				
USGS	430429089230301	GW	1988-03-07		UTC	86.82				
USGS	430429089230301	GW	1988-03-14		UTC	85.23				
USGS	430429089230301	GW	1988-03-21		UTC	85.42				
USGS	430429089230301	GW	1988-03-28		UTC	86.01				
USGS	430429089230301	GW	1988-04-04		UTC	85.25				
USGS	430429089230301	GW	1988-04-11		UTC	86.15				
USGS	430429089230301	GW	1988-04-18		UTC	86.32				
USGS	430429089230301	GW	1988-04-25		UTC	88.51				
USGS	430429089230301	GW	1988-05-02		UTC	87.10				
USGS	430429089230301	GW	1988-05-09		UTC	87.12				
USGS	430429089230301	GW	1988-05-16		UTC	87.84				
USGS	430429089230301	GW	1988-05-23		UTC	91.69				
USGS	430429089230301	GW	1988-06-06		UTC	93.40				
USGS	430429089230301	GW	1988-06-13		UTC	97.10				
USGS	430429089230301	GW	1988-06-20		UTC	96.79				
USGS	430429089230301	GW	1988-07-05		UTC	96.55				
USGS	430429089230301	GW	1988-07-11		UTC	97.49				
USGS	430429089230301	GW	1988-07-18		UTC	97.97				
USGS	430429089230301	GW	1988-07-25		UTC	95.38				
USGS	430429089230301	GW	1988-08-01		UTC	97.45				
USGS	430429089230301	GW	1988-08-08		UTC	99.85				
USGS	430429089230301	GW	1988-08-15		UTC	99.62				
USGS	430429089230301	GW	1988-08-22		UTC	98.73				
USGS	430429089230301	GW	1988-09-06		UTC	95.11				
USGS	430429089230301	GW	1988-09-19		UTC	99.27				
USGS	430429089230301	GW	1988-09-26		UTC	97.24				
USGS	430429089230301	GW	1988-10-03		UTC	94.70				
USGS	430429089230301	GW	1988-10-10		UTC	92.70				
USGS	430429089230301	GW	1988-10-17		UTC	95.43				
USGS	430429089230301	GW	1988-10-24		UTC	93.31				
USGS	430429089230301	GW	1988-10-31		UTC	90.47				
USGS	430429089230301	GW	1988-11-07		UTC	89.95				
USGS	430429089230301	GW	1988-11-14		UTC	89.99				
USGS	430429089230301	GW	1988-11-28		UTC	89.24				
USGS	430429089230301	GW	1988-12-05		UTC	91.15				
USGS	430429089230301	GW	1988-12-12		UTC	89.67				
USGS	430429089230301	GW	1988-12-19		UTC	90.16				
USGS	430429089230301	GW	1988-12-27		UTC	85.91				
USGS	430429089230301	GW	1989-01-03		UTC	86.94				
USGS	430429089230301	GW	1989-01-09		UTC	88.56				
USGS	430429089230301	GW	1989-01-19		UTC	89.53				
USGS	430429089230301	GW	1989-01-23		UTC	88.80				
USGS	430429089230301	GW	1989-01-30		UTC	89.10				
USGS	430429089230301	GW	1989-02-01		UTC	89.09				
USGS	430429089230301	GW	1989-02-13		UTC	89.06				
USGS	430429089230301	GW	1989-02-20		UTC	89.30				
USGS	430429089230301	GW	1989-02-27		UTC	90.17				
USGS	430429089230301	GW	1989-03-06		UTC	90.48				
USGS	430429089230301	GW	1989-03-13		UTC	89.93				
USGS	430429089230301	GW	1989-03-20		UTC	89.77				
USGS	430429089230301	GW	1989-03-27		UTC	88.18				
USGS	430429089230301	GW	1989-04-03		UTC	89.99				
USGS	430429089230301	GW	1989-04-11		UTC	89.40				
USGS	430429089230301	GW	1989-04-17		UTC	89.19				
USGS	430429089230301	GW	1989-04-24		UTC	93.60				
USGS	430429089230301	GW	1989-04-28		UTC	93.44				
USGS	430429089230301	GW	1989-05-08		UTC	92.44				
USGS	430429089230301	GW	1989-05-15		UTC	92.05				
USGS	430429089230301	GW	1989-05-22		UTC	97.12				
USGS	430429089230301	GW	1989-05-30		UTC	96.35				
USGS	430429089230301	GW	1989-06-06		UTC	97.22				
USGS	430429089230301	GW	1989-06-12		UTC	98.82				
USGS	430429089230301	GW	1989-06-26		UTC	98.77				
USGS	430429089230301	GW	1989-07-05		UTC	101.61				
USGS	430429089230301	GW	1989-07-10		UTC	103.94				
USGS	430429089230301	GW	1989-07-24		UTC	101.38				
USGS	430429089230301	GW	1989-07-31		UTC	96.36				
USGS	430429089230301	GW	1989-08-07		UTC	97.30				
USGS	430429089230301	GW	1989-08-14		UTC	98.49				
USGS	430429089230301	GW	1989-08-21		UTC	98.72				
USGS	430429089230301	GW	1989-08-28		UTC	100.53				
USGS	430429089230301	GW	1989-09-05		UTC	97.77				
USGS	430429089230301	GW	1989-09-11		UTC	98.47				
USGS	430429089230301	GW	1989-09-18		UTC	94.37				
USGS	430429089230301	GW	1989-09-25		UTC	97.29				
USGS	430429089230301	GW	1989-10-02		UTC	99.26				
USGS	430429089230301	GW	1989-10-09		UTC	99.27				
USGS	430429089230301	GW	1989-10-16		UTC	99.96				
USGS	430429089230301	GW	1989-10-23		UTC	97.53				
USGS	430429089230301	GW	1989-10-30		UTC	100.67				
USGS	430429089230301	GW	1989-11-06		UTC	101.88				
USGS	430429089230301	GW	1989-11-13		UTC	99.48				
USGS	430429089230301	GW	1989-11-20		UTC	104.10				
USGS	430429089230301	GW	1989-11-27		UTC	98.72				
USGS	430429089230301	GW	1989-12-04		UTC	107.45				
USGS	430429089230301	GW	1989-12-11		UTC	91.05				
USGS	430429089230301	GW	1989-12-18		UTC	91.77				
USGS	430429089230301	GW	1989-12-26		UTC	88.67				
USGS	430429089230301	GW	1990-01-02		UTC	90.48				
USGS	430429089230301	GW	1990-01-08		UTC	89.85				
USGS	430429089230301	GW	1990-01-16		UTC	91.29				
USGS	430429089230301	GW	1990-01-22		UTC	89.72				
USGS	430429089230301	GW	1990-01-29		UTC	91.52				
USGS	430429089230301	GW	1990-02-05		UTC	91.05				
USGS	430429089230301	GW	1990-02-12		UTC	90.16				
USGS	430429089230301	GW	1990-02-19		UTC	90.45				
USGS	430429089230301	GW	1990-02-26		UTC	92.04				
